Unnamed: 0,u,i,ts,label,idx
62,175,191,0.0,0.0,63
63,175,26,0.0,0.0,64
64,175,131,0.0,0.0,65
65,175,95,0.0,0.0,66
66,175,144,0.0,0.0,67
67,175,25,0.0,0.0,68
68,175,13,0.0,0.0,69
69,175,121,0.0,0.0,70
70,175,28,0.0,0.0,71
71,175,83,0.0,0.0,72
72,175,41,0.0,0.0,73
73,175,98,0.0,0.0,74
74,175,140,0.0,0.0,75
75,175,65,0.0,0.0,76
76,175,21,0.0,0.0,77
77,175,60,0.0,0.0,78
78,175,94,0.0,0.0,79
79,175,169,0.0,0.0,80
80,175,103,0.0,0.0,81
81,78,158,0.0,0.0,82
82,78,190,0.0,0.0,83
83,78,82,0.0,0.0,84
84,78,108,0.0,0.0,85
85,78,162,0.0,0.0,86
86,78,10,0.0,0.0,87
87,78,191,0.0,0.0,88
88,78,26,0.0,0.0,89
89,78,131,0.0,0.0,90
90,78,95,0.0,0.0,91
91,78,144,0.0,0.0,92
92,78,25,0.0,0.0,93
93,78,13,0.0,0.0,94
94,78,121,0.0,0.0,95
95,78,28,0.0,0.0,96
96,78,83,0.0,0.0,97
97,78,41,0.0,0.0,98
98,78,98,0.0,0.0,99
99,78,140,0.0,0.0,100
100,78,65,0.0,0.0,101
101,78,21,0.0,0.0,102
102,78,60,0.0,0.0,103
103,78,94,0.0,0.0,104
104,78,169,0.0,0.0,105
105,78,103,0.0,0.0,106
106,158,190,0.0,0.0,107
107,158,82,0.0,0.0,108
108,158,108,0.0,0.0,109
109,158,162,0.0,0.0,110
110,158,10,0.0,0.0,111
111,158,191,0.0,0.0,112
112,158,26,0.0,0.0,113
113,158,131,0.0,0.0,114
114,158,95,0.0,0.0,115
115,158,144,0.0,0.0,116
116,158,25,0.0,0.0,117
117,158,13,0.0,0.0,118
118,158,121,0.0,0.0,119
119,158,28,0.0,0.0,120
120,158,83,0.0,0.0,121
121,158,41,0.0,0.0,122
122,158,98,0.0,0.0,123
123,158,140,0.0,0.0,124
124,158,65,0.0,0.0,125
125,158,21,0.0,0.0,126
126,158,60,0.0,0.0,127
127,158,94,0.0,0.0,128
128,158,169,0.0,0.0,129
129,158,103,0.0,0.0,130
130,190,82,0.0,0.0,131
131,190,108,0.0,0.0,132
132,190,162,0.0,0.0,133
133,190,10,0.0,0.0,134
134,190,191,0.0,0.0,135
135,190,26,0.0,0.0,136
136,190,131,0.0,0.0,137
137,190,95,0.0,0.0,138
138,190,144,0.0,0.0,139
139,190,25,0.0,0.0,140
140,190,13,0.0,0.0,141
141,190,121,0.0,0.0,142
142,190,28,0.0,0.0,143
143,190,83,0.0,0.0,144
144,190,41,0.0,0.0,145
145,190,98,0.0,0.0,146
146,190,140,0.0,0.0,147
147,190,65,0.0,0.0,148
148,190,21,0.0,0.0,149
149,190,60,0.0,0.0,150
150,190,94,0.0,0.0,151
151,190,169,0.0,0.0,152
152,190,103,0.0,0.0,153
153,82,108,0.0,0.0,154
154,82,162,0.0,0.0,155
155,82,10,0.0,0.0,156
156,82,191,0.0,0.0,157
157,82,26,0.0,0.0,158
158,82,131,0.0,0.0,159
159,82,95,0.0,0.0,160
160,82,144,0.0,0.0,161
161,82,25,0.0,0.0,162
162,82,13,0.0,0.0,163
163,82,121,0.0,0.0,164
164,82,28,0.0,0.0,165
165,82,83,0.0,0.0,166
166,82,41,0.0,0.0,167
167,82,98,0.0,0.0,168
168,82,140,0.0,0.0,169
169,82,65,0.0,0.0,170
170,82,21,0.0,0.0,171
171,82,60,0.0,0.0,172
172,82,94,0.0,0.0,173
173,82,169,0.0,0.0,174
174,82,103,0.0,0.0,175
175,108,162,0.0,0.0,176
176,108,10,0.0,0.0,177
177,108,191,0.0,0.0,178
178,108,26,0.0,0.0,179
179,108,131,0.0,0.0,180
180,108,95,0.0,0.0,181
181,108,144,0.0,0.0,182
182,108,25,0.0,0.0,183
183,108,13,0.0,0.0,184
184,108,121,0.0,0.0,185
185,108,28,0.0,0.0,186
186,108,83,0.0,0.0,187
187,108,41,0.0,0.0,188
188,108,98,0.0,0.0,189
189,108,140,0.0,0.0,190
190,108,65,0.0,0.0,191
191,108,21,0.0,0.0,192
192,108,60,0.0,0.0,193
193,108,94,0.0,0.0,194
194,108,169,0.0,0.0,195
195,108,103,0.0,0.0,196
196,162,10,0.0,0.0,197
197,162,191,0.0,0.0,198
198,162,26,0.0,0.0,199
199,162,131,0.0,0.0,200
200,162,95,0.0,0.0,201
201,162,144,0.0,0.0,202
202,162,25,0.0,0.0,203
203,162,13,0.0,0.0,204
204,162,121,0.0,0.0,205
205,162,28,0.0,0.0,206
206,162,83,0.0,0.0,207
207,162,41,0.0,0.0,208
208,162,98,0.0,0.0,209
209,162,140,0.0,0.0,210
210,162,65,0.0,0.0,211
211,162,21,0.0,0.0,212
212,162,60,0.0,0.0,213
213,162,94,0.0,0.0,214
214,162,169,0.0,0.0,215
215,162,103,0.0,0.0,216
216,10,191,0.0,0.0,217
217,10,26,0.0,0.0,218
218,10,131,0.0,0.0,219
219,10,95,0.0,0.0,220
220,10,144,0.0,0.0,221
221,10,25,0.0,0.0,222
222,10,13,0.0,0.0,223
223,10,121,0.0,0.0,224
224,10,28,0.0,0.0,225
225,10,83,0.0,0.0,226
226,10,41,0.0,0.0,227
227,10,98,0.0,0.0,228
228,10,140,0.0,0.0,229
229,10,65,0.0,0.0,230
230,10,21,0.0,0.0,231
231,10,60,0.0,0.0,232
232,10,94,0.0,0.0,233
233,10,169,0.0,0.0,234
234,10,103,0.0,0.0,235
235,191,26,0.0,0.0,236
236,191,131,0.0,0.0,237
237,191,95,0.0,0.0,238
238,191,144,0.0,0.0,239
239,191,25,0.0,0.0,240
240,191,13,0.0,0.0,241
241,191,121,0.0,0.0,242
242,191,28,0.0,0.0,243
243,191,83,0.0,0.0,244
244,191,41,0.0,0.0,245
245,191,98,0.0,0.0,246
246,191,140,0.0,0.0,247
247,191,65,0.0,0.0,248
248,191,21,0.0,0.0,249
249,191,60,0.0,0.0,250
250,191,94,0.0,0.0,251
251,191,169,0.0,0.0,252
252,191,103,0.0,0.0,253
253,26,131,0.0,0.0,254
254,26,95,0.0,0.0,255
255,26,144,0.0,0.0,256
256,26,25,0.0,0.0,257
257,26,13,0.0,0.0,258
258,26,121,0.0,0.0,259
259,26,28,0.0,0.0,260
260,26,83,0.0,0.0,261
261,26,41,0.0,0.0,262
262,26,98,0.0,0.0,263
263,26,140,0.0,0.0,264
264,26,65,0.0,0.0,265
265,26,21,0.0,0.0,266
266,26,60,0.0,0.0,267
267,26,94,0.0,0.0,268
268,26,169,0.0,0.0,269
269,26,103,0.0,0.0,270
270,131,95,0.0,0.0,271
271,131,144,0.0,0.0,272
272,131,25,0.0,0.0,273
273,131,13,0.0,0.0,274
274,131,121,0.0,0.0,275
275,131,28,0.0,0.0,276
276,131,83,0.0,0.0,277
277,131,41,0.0,0.0,278
278,131,98,0.0,0.0,279
279,131,140,0.0,0.0,280
280,131,65,0.0,0.0,281
281,131,21,0.0,0.0,282
282,131,60,0.0,0.0,283
283,131,94,0.0,0.0,284
284,131,169,0.0,0.0,285
285,131,103,0.0,0.0,286
286,95,144,0.0,0.0,287
287,95,25,0.0,0.0,288
288,95,13,0.0,0.0,289
289,95,121,0.0,0.0,290
290,95,28,0.0,0.0,291
291,95,83,0.0,0.0,292
292,95,41,0.0,0.0,293
293,95,98,0.0,0.0,294
294,95,140,0.0,0.0,295
295,95,65,0.0,0.0,296
296,95,21,0.0,0.0,297
297,95,60,0.0,0.0,298
298,95,94,0.0,0.0,299
299,95,169,0.0,0.0,300
300,95,103,0.0,0.0,301
301,144,25,0.0,0.0,302
302,144,13,0.0,0.0,303
303,144,121,0.0,0.0,304
304,144,28,0.0,0.0,305
305,144,83,0.0,0.0,306
306,144,41,0.0,0.0,307
307,144,98,0.0,0.0,308
308,144,140,0.0,0.0,309
309,144,65,0.0,0.0,310
310,144,21,0.0,0.0,311
311,144,60,0.0,0.0,312
312,144,94,0.0,0.0,313
313,144,169,0.0,0.0,314
314,144,103,0.0,0.0,315
315,25,13,0.0,0.0,316
316,25,121,0.0,0.0,317
317,25,28,0.0,0.0,318
318,25,83,0.0,0.0,319
319,25,41,0.0,0.0,320
320,25,98,0.0,0.0,321
321,25,140,0.0,0.0,322
322,25,65,0.0,0.0,323
323,25,21,0.0,0.0,324
324,25,60,0.0,0.0,325
325,25,94,0.0,0.0,326
326,25,169,0.0,0.0,327
327,25,103,0.0,0.0,328
328,13,121,0.0,0.0,329
329,13,28,0.0,0.0,330
330,13,83,0.0,0.0,331
331,13,41,0.0,0.0,332
332,13,98,0.0,0.0,333
333,13,140,0.0,0.0,334
334,13,65,0.0,0.0,335
335,13,21,0.0,0.0,336
336,13,60,0.0,0.0,337
337,13,94,0.0,0.0,338
338,13,169,0.0,0.0,339
339,13,103,0.0,0.0,340
340,121,28,0.0,0.0,341
341,121,83,0.0,0.0,342
342,121,41,0.0,0.0,343
343,121,98,0.0,0.0,344
344,121,140,0.0,0.0,345
345,121,65,0.0,0.0,346
346,121,21,0.0,0.0,347
347,121,60,0.0,0.0,348
348,121,94,0.0,0.0,349
349,121,169,0.0,0.0,350
350,121,103,0.0,0.0,351
351,28,83,0.0,0.0,352
352,28,41,0.0,0.0,353
353,28,98,0.0,0.0,354
354,28,140,0.0,0.0,355
355,28,65,0.0,0.0,356
356,28,21,0.0,0.0,357
357,28,60,0.0,0.0,358
358,28,94,0.0,0.0,359
359,28,169,0.0,0.0,360
360,28,103,0.0,0.0,361
361,83,41,0.0,0.0,362
362,83,98,0.0,0.0,363
363,83,140,0.0,0.0,364
364,83,65,0.0,0.0,365
365,83,21,0.0,0.0,366
366,83,60,0.0,0.0,367
367,83,94,0.0,0.0,368
368,83,169,0.0,0.0,369
369,83,103,0.0,0.0,370
370,41,98,0.0,0.0,371
371,41,140,0.0,0.0,372
372,41,65,0.0,0.0,373
373,41,21,0.0,0.0,374
374,41,60,0.0,0.0,375
375,41,94,0.0,0.0,376
376,41,169,0.0,0.0,377
377,41,103,0.0,0.0,378
378,98,140,0.0,0.0,379
379,98,65,0.0,0.0,380
380,98,21,0.0,0.0,381
381,98,60,0.0,0.0,382
382,98,94,0.0,0.0,383
383,98,169,0.0,0.0,384
384,98,103,0.0,0.0,385
385,140,65,0.0,0.0,386
386,140,21,0.0,0.0,387
387,140,60,0.0,0.0,388
388,140,94,0.0,0.0,389
389,140,169,0.0,0.0,390
390,140,103,0.0,0.0,391
391,65,21,0.0,0.0,392
392,65,60,0.0,0.0,393
393,65,94,0.0,0.0,394
394,65,169,0.0,0.0,395
395,65,103,0.0,0.0,396
396,21,60,0.0,0.0,397
397,21,94,0.0,0.0,398
398,21,169,0.0,0.0,399
399,21,103,0.0,0.0,400
400,60,94,0.0,0.0,401
401,60,169,0.0,0.0,402
402,60,103,0.0,0.0,403
403,94,169,0.0,0.0,404
404,94,103,0.0,0.0,405
405,169,103,0.0,0.0,406
406,194,192,0.0,0.0,407
407,194,22,0.0,0.0,408
408,194,189,0.0,0.0,409
409,192,22,0.0,0.0,410
410,192,189,0.0,0.0,411
411,22,189,0.0,0.0,412
412,120,87,0.0,0.0,413
413,120,199,0.0,0.0,414
414,120,77,0.0,0.0,415
415,120,92,0.0,0.0,416
416,120,51,0.0,0.0,417
417,120,96,0.0,0.0,418
418,120,88,0.0,0.0,419
419,120,149,0.0,0.0,420
420,120,177,0.0,0.0,421
421,120,47,0.0,0.0,422
422,120,159,0.0,0.0,423
423,120,7,0.0,0.0,424
424,120,166,0.0,0.0,425
425,120,185,0.0,0.0,426
426,120,133,0.0,0.0,427
427,120,126,0.0,0.0,428
428,120,143,0.0,0.0,429
429,87,199,0.0,0.0,430
430,87,77,0.0,0.0,431
431,87,92,0.0,0.0,432
432,87,51,0.0,0.0,433
433,87,96,0.0,0.0,434
434,87,88,0.0,0.0,435
435,87,149,0.0,0.0,436
436,87,177,0.0,0.0,437
437,87,47,0.0,0.0,438
438,87,159,0.0,0.0,439
439,87,7,0.0,0.0,440
440,87,166,0.0,0.0,441
441,87,185,0.0,0.0,442
442,87,133,0.0,0.0,443
443,87,126,0.0,0.0,444
444,87,143,0.0,0.0,445
445,199,77,0.0,0.0,446
446,199,92,0.0,0.0,447
447,199,51,0.0,0.0,448
448,199,96,0.0,0.0,449
449,199,88,0.0,0.0,450
450,199,149,0.0,0.0,451
451,199,177,0.0,0.0,452
452,199,47,0.0,0.0,453
453,199,159,0.0,0.0,454
454,199,7,0.0,0.0,455
455,199,166,0.0,0.0,456
456,199,185,0.0,0.0,457
457,199,133,0.0,0.0,458
458,199,126,0.0,0.0,459
459,199,143,0.0,0.0,460
460,77,92,0.0,0.0,461
461,77,51,0.0,0.0,462
462,77,96,0.0,0.0,463
463,77,88,0.0,0.0,464
464,77,149,0.0,0.0,465
465,77,177,0.0,0.0,466
466,77,47,0.0,0.0,467
467,77,159,0.0,0.0,468
468,77,7,0.0,0.0,469
469,77,166,0.0,0.0,470
470,77,185,0.0,0.0,471
471,77,133,0.0,0.0,472
472,77,126,0.0,0.0,473
473,77,143,0.0,0.0,474
474,92,51,0.0,0.0,475
475,92,96,0.0,0.0,476
476,92,88,0.0,0.0,477
477,92,149,0.0,0.0,478
478,92,177,0.0,0.0,479
479,92,47,0.0,0.0,480
480,92,159,0.0,0.0,481
481,92,7,0.0,0.0,482
482,92,166,0.0,0.0,483
483,92,185,0.0,0.0,484
484,92,133,0.0,0.0,485
485,92,126,0.0,0.0,486
486,92,143,0.0,0.0,487
487,51,96,0.0,0.0,488
488,51,88,0.0,0.0,489
489,51,149,0.0,0.0,490
490,51,177,0.0,0.0,491
491,51,47,0.0,0.0,492
492,51,159,0.0,0.0,493
493,51,7,0.0,0.0,494
494,51,166,0.0,0.0,495
495,51,185,0.0,0.0,496
496,51,133,0.0,0.0,497
497,51,126,0.0,0.0,498
498,51,143,0.0,0.0,499
499,96,88,0.0,0.0,500
500,96,149,0.0,0.0,501
501,96,177,0.0,0.0,502
502,96,47,0.0,0.0,503
503,96,159,0.0,0.0,504
504,96,7,0.0,0.0,505
505,96,166,0.0,0.0,506
506,96,185,0.0,0.0,507
507,96,133,0.0,0.0,508
508,96,126,0.0,0.0,509
509,96,143,0.0,0.0,510
510,88,149,0.0,0.0,511
511,88,177,0.0,0.0,512
512,88,47,0.0,0.0,513
513,88,159,0.0,0.0,514
514,88,7,0.0,0.0,515
515,88,166,0.0,0.0,516
516,88,185,0.0,0.0,517
517,88,133,0.0,0.0,518
518,88,126,0.0,0.0,519
519,88,143,0.0,0.0,520
520,149,177,0.0,0.0,521
521,149,47,0.0,0.0,522
522,149,159,0.0,0.0,523
523,149,7,0.0,0.0,524
524,149,166,0.0,0.0,525
525,149,185,0.0,0.0,526
526,149,133,0.0,0.0,527
527,149,126,0.0,0.0,528
528,149,143,0.0,0.0,529
529,177,47,0.0,0.0,530
530,177,159,0.0,0.0,531
531,177,7,0.0,0.0,532
532,177,166,0.0,0.0,533
533,177,185,0.0,0.0,534
534,177,133,0.0,0.0,535
535,177,126,0.0,0.0,536
536,177,143,0.0,0.0,537
537,47,159,0.0,0.0,538
538,47,7,0.0,0.0,539
539,47,166,0.0,0.0,540
540,47,185,0.0,0.0,541
541,47,133,0.0,0.0,542
542,47,126,0.0,0.0,543
543,47,143,0.0,0.0,544
544,159,7,0.0,0.0,545
545,159,166,0.0,0.0,546
546,159,185,0.0,0.0,547
547,159,133,0.0,0.0,548
548,159,126,0.0,0.0,549
549,159,143,0.0,0.0,550
550,7,166,0.0,0.0,551
551,7,185,0.0,0.0,552
552,7,133,0.0,0.0,553
553,7,126,0.0,0.0,554
554,7,143,0.0,0.0,555
555,166,185,0.0,0.0,556
556,166,133,0.0,0.0,557
557,166,126,0.0,0.0,558
558,166,143,0.0,0.0,559
559,185,133,0.0,0.0,560
560,185,126,0.0,0.0,561
561,185,143,0.0,0.0,562
562,133,126,0.0,0.0,563
563,133,143,0.0,0.0,564
564,126,143,0.0,0.0,565
565,87,173,0.0,0.0,566
566,87,28,0.0,0.0,567
567,199,173,0.0,0.0,568
568,199,28,0.0,0.0,569
569,77,173,0.0,0.0,570
570,77,28,0.0,0.0,571
571,92,173,0.0,0.0,572
572,92,28,0.0,0.0,573
573,173,177,0.0,0.0,574
574,173,166,0.0,0.0,575
575,173,143,0.0,0.0,576
576,177,28,0.0,0.0,577
577,166,28,0.0,0.0,578
578,28,143,0.0,0.0,579
579,83,96,0.0,0.0,580
580,83,88,0.0,0.0,581
581,83,25,0.0,0.0,582
582,83,13,0.0,0.0,583
583,83,133,0.0,0.0,584
584,83,126,0.0,0.0,585
585,96,140,0.0,0.0,586
586,96,25,0.0,0.0,587
587,96,13,0.0,0.0,588
588,88,140,0.0,0.0,589
589,88,25,0.0,0.0,590
590,88,13,0.0,0.0,591
591,140,25,0.0,0.0,592
592,140,13,0.0,0.0,593
593,140,133,0.0,0.0,594
594,140,126,0.0,0.0,595
595,25,133,0.0,0.0,596
596,25,126,0.0,0.0,597
597,13,133,0.0,0.0,598
598,13,126,0.0,0.0,599
599,120,135,0.0,0.0,600
600,120,175,0.0,0.0,601
601,120,78,0.0,0.0,602
602,120,158,0.0,0.0,603
603,120,190,0.0,0.0,604
604,120,82,0.0,0.0,605
605,120,192,0.0,0.0,606
606,120,22,0.0,0.0,607
607,120,108,0.0,0.0,608
608,120,162,0.0,0.0,609
609,120,10,0.0,0.0,610
610,120,191,0.0,0.0,611
611,120,26,0.0,0.0,612
612,120,194,0.0,0.0,613
613,120,131,0.0,0.0,614
614,120,95,0.0,0.0,615
615,120,189,0.0,0.0,616
616,120,144,0.0,0.0,617
617,120,121,0.0,0.0,618
618,120,41,0.0,0.0,619
619,120,98,0.0,0.0,620
620,120,65,0.0,0.0,621
621,120,21,0.0,0.0,622
622,120,60,0.0,0.0,623
623,120,94,0.0,0.0,624
624,120,169,0.0,0.0,625
625,120,103,0.0,0.0,626
626,135,47,0.0,0.0,627
627,135,192,0.0,0.0,628
628,135,185,0.0,0.0,629
629,135,149,0.0,0.0,630
630,135,22,0.0,0.0,631
631,135,194,0.0,0.0,632
632,135,51,0.0,0.0,633
633,135,189,0.0,0.0,634
634,135,7,0.0,0.0,635
635,135,159,0.0,0.0,636
636,175,47,0.0,0.0,637
637,175,192,0.0,0.0,638
638,175,185,0.0,0.0,639
639,175,149,0.0,0.0,640
640,175,22,0.0,0.0,641
641,175,194,0.0,0.0,642
642,175,51,0.0,0.0,643
643,175,189,0.0,0.0,644
644,175,7,0.0,0.0,645
645,175,159,0.0,0.0,646
646,78,47,0.0,0.0,647
647,78,192,0.0,0.0,648
648,78,185,0.0,0.0,649
649,78,149,0.0,0.0,650
650,78,22,0.0,0.0,651
651,78,194,0.0,0.0,652
652,78,51,0.0,0.0,653
653,78,189,0.0,0.0,654
654,78,7,0.0,0.0,655
655,78,159,0.0,0.0,656
656,158,47,0.0,0.0,657
657,158,192,0.0,0.0,658
658,158,185,0.0,0.0,659
659,158,149,0.0,0.0,660
660,158,22,0.0,0.0,661
661,158,194,0.0,0.0,662
662,158,51,0.0,0.0,663
663,158,189,0.0,0.0,664
664,158,7,0.0,0.0,665
665,158,159,0.0,0.0,666
666,190,47,0.0,0.0,667
667,190,192,0.0,0.0,668
668,190,185,0.0,0.0,669
669,190,149,0.0,0.0,670
670,190,22,0.0,0.0,671
671,190,194,0.0,0.0,672
672,190,51,0.0,0.0,673
673,190,189,0.0,0.0,674
674,190,7,0.0,0.0,675
675,190,159,0.0,0.0,676
676,47,82,0.0,0.0,677
677,47,192,0.0,0.0,678
678,47,149,0.0,0.0,679
679,47,22,0.0,0.0,680
680,47,108,0.0,0.0,681
681,47,162,0.0,0.0,682
682,47,10,0.0,0.0,683
683,47,191,0.0,0.0,684
684,47,26,0.0,0.0,685
685,47,194,0.0,0.0,686
686,47,131,0.0,0.0,687
687,47,95,0.0,0.0,688
688,47,51,0.0,0.0,689
689,47,189,0.0,0.0,690
690,47,144,0.0,0.0,691
691,47,121,0.0,0.0,692
692,47,41,0.0,0.0,693
693,47,98,0.0,0.0,694
694,47,65,0.0,0.0,695
695,47,21,0.0,0.0,696
696,47,60,0.0,0.0,697
697,47,94,0.0,0.0,698
698,47,169,0.0,0.0,699
699,47,103,0.0,0.0,700
700,82,192,0.0,0.0,701
701,82,185,0.0,0.0,702
702,82,149,0.0,0.0,703
703,82,22,0.0,0.0,704
704,82,194,0.0,0.0,705
705,82,51,0.0,0.0,706
706,82,189,0.0,0.0,707
707,82,7,0.0,0.0,708
708,82,159,0.0,0.0,709
709,192,185,0.0,0.0,710
710,192,149,0.0,0.0,711
711,192,108,0.0,0.0,712
712,192,162,0.0,0.0,713
713,192,10,0.0,0.0,714
714,192,191,0.0,0.0,715
715,192,26,0.0,0.0,716
716,192,194,0.0,0.0,717
717,192,131,0.0,0.0,718
718,192,95,0.0,0.0,719
719,192,51,0.0,0.0,720
720,192,144,0.0,0.0,721
721,192,7,0.0,0.0,722
722,192,121,0.0,0.0,723
723,192,41,0.0,0.0,724
724,192,98,0.0,0.0,725
725,192,65,0.0,0.0,726
726,192,159,0.0,0.0,727
727,192,21,0.0,0.0,728
728,192,60,0.0,0.0,729
729,192,94,0.0,0.0,730
730,192,169,0.0,0.0,731
731,192,103,0.0,0.0,732
732,185,149,0.0,0.0,733
733,185,22,0.0,0.0,734
734,185,108,0.0,0.0,735
735,185,162,0.0,0.0,736
736,185,10,0.0,0.0,737
737,185,191,0.0,0.0,738
738,185,26,0.0,0.0,739
739,185,194,0.0,0.0,740
740,185,131,0.0,0.0,741
741,185,95,0.0,0.0,742
742,185,51,0.0,0.0,743
743,185,189,0.0,0.0,744
744,185,144,0.0,0.0,745
745,185,7,0.0,0.0,746
746,185,121,0.0,0.0,747
747,185,41,0.0,0.0,748
748,185,98,0.0,0.0,749
749,185,65,0.0,0.0,750
750,185,159,0.0,0.0,751
751,185,21,0.0,0.0,752
752,185,60,0.0,0.0,753
753,185,94,0.0,0.0,754
754,185,169,0.0,0.0,755
755,185,103,0.0,0.0,756
756,149,22,0.0,0.0,757
757,149,108,0.0,0.0,758
758,149,162,0.0,0.0,759
759,149,10,0.0,0.0,760
760,149,191,0.0,0.0,761
761,149,26,0.0,0.0,762
762,149,194,0.0,0.0,763
763,149,131,0.0,0.0,764
764,149,95,0.0,0.0,765
765,149,51,0.0,0.0,766
766,149,189,0.0,0.0,767
767,149,144,0.0,0.0,768
768,149,121,0.0,0.0,769
769,149,41,0.0,0.0,770
770,149,98,0.0,0.0,771
771,149,65,0.0,0.0,772
772,149,21,0.0,0.0,773
773,149,60,0.0,0.0,774
774,149,94,0.0,0.0,775
775,149,169,0.0,0.0,776
776,149,103,0.0,0.0,777
777,22,108,0.0,0.0,778
778,22,162,0.0,0.0,779
779,22,10,0.0,0.0,780
780,22,191,0.0,0.0,781
781,22,26,0.0,0.0,782
782,22,194,0.0,0.0,783
783,22,131,0.0,0.0,784
784,22,95,0.0,0.0,785
785,22,51,0.0,0.0,786
786,22,144,0.0,0.0,787
787,22,7,0.0,0.0,788
788,22,121,0.0,0.0,789
789,22,41,0.0,0.0,790
790,22,98,0.0,0.0,791
791,22,65,0.0,0.0,792
792,22,159,0.0,0.0,793
793,22,21,0.0,0.0,794
794,22,60,0.0,0.0,795
795,22,94,0.0,0.0,796
796,22,169,0.0,0.0,797
797,22,103,0.0,0.0,798
798,108,194,0.0,0.0,799
799,108,51,0.0,0.0,800
800,108,189,0.0,0.0,801
801,108,7,0.0,0.0,802
802,108,159,0.0,0.0,803
803,162,194,0.0,0.0,804
804,162,51,0.0,0.0,805
805,162,189,0.0,0.0,806
806,162,7,0.0,0.0,807
807,162,159,0.0,0.0,808
808,10,194,0.0,0.0,809
809,10,51,0.0,0.0,810
810,10,189,0.0,0.0,811
811,10,7,0.0,0.0,812
812,10,159,0.0,0.0,813
813,191,194,0.0,0.0,814
814,191,51,0.0,0.0,815
815,191,189,0.0,0.0,816
816,191,7,0.0,0.0,817
817,191,159,0.0,0.0,818
818,26,194,0.0,0.0,819
819,26,51,0.0,0.0,820
820,26,189,0.0,0.0,821
821,26,7,0.0,0.0,822
822,26,159,0.0,0.0,823
823,194,131,0.0,0.0,824
824,194,95,0.0,0.0,825
825,194,51,0.0,0.0,826
826,194,144,0.0,0.0,827
827,194,7,0.0,0.0,828
828,194,121,0.0,0.0,829
829,194,41,0.0,0.0,830
830,194,98,0.0,0.0,831
831,194,65,0.0,0.0,832
832,194,159,0.0,0.0,833
833,194,21,0.0,0.0,834
834,194,60,0.0,0.0,835
835,194,94,0.0,0.0,836
836,194,169,0.0,0.0,837
837,194,103,0.0,0.0,838
838,131,51,0.0,0.0,839
839,131,189,0.0,0.0,840
840,131,7,0.0,0.0,841
841,131,159,0.0,0.0,842
842,95,51,0.0,0.0,843
843,95,189,0.0,0.0,844
844,95,7,0.0,0.0,845
845,95,159,0.0,0.0,846
846,51,189,0.0,0.0,847
847,51,144,0.0,0.0,848
848,51,121,0.0,0.0,849
849,51,41,0.0,0.0,850
850,51,98,0.0,0.0,851
851,51,65,0.0,0.0,852
852,51,21,0.0,0.0,853
853,51,60,0.0,0.0,854
854,51,94,0.0,0.0,855
855,51,169,0.0,0.0,856
856,51,103,0.0,0.0,857
857,189,144,0.0,0.0,858
858,189,7,0.0,0.0,859
859,189,121,0.0,0.0,860
860,189,41,0.0,0.0,861
861,189,98,0.0,0.0,862
862,189,65,0.0,0.0,863
863,189,159,0.0,0.0,864
864,189,21,0.0,0.0,865
865,189,60,0.0,0.0,866
866,189,94,0.0,0.0,867
867,189,169,0.0,0.0,868
868,189,103,0.0,0.0,869
869,144,7,0.0,0.0,870
870,144,159,0.0,0.0,871
871,7,121,0.0,0.0,872
